group_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,group_id,target_price,strategy,campaign_id
"Копия SAYAN - м 18-34 - слушатели - SAYAN, GLAZUR - Закрой мои глаза 2.0 (скрытые) - ролик",active,-,100,133.31,444,0,0.01,4,16,9.33,2,3,29.36,0,3,3,11,5,3,2588133,Цена кампании,Минимальная цена,17972004
ж 25-34 (2) - слушатели - Сателлит - Под бой курантов (скрытые),deleted,-,2000,757.39,2841,37,3.54,160,52,71.42,2,287,586.31,0,401,162,80,35,1,2696633,Авто,Минимальная цена,15933553
м 45-54- слушатели - SEREBRO - Снег идёт,deleted,-,1000,93.44,375,3,0.7,104,69,110.83,3,150,590.59,0,50,7,21,87,2,10051637,Авто,Минимальная цена,15934471
Копия ролик 2 - мж 18-44 - более 3 - Idris & Leos - Я тобой болен (скрытые),blocked,-,700,0.01,0,0,0.0,1,1,5.31,0,0,0.87,0,2,1,2,1,0,7738778,8,Минимальная цена,19078001
EMIN - Такие приходят однажды 2 ID:1031617306,deleted,-,1000,6362.19,28574,258,15.95,530,201,47.65,16,15,59.61,0,9173,505,322,646,30,9691343,Цена кампании,Минимальная цена,15210978
"EMIN, Ани Лорак - Будет здорово 9 ID:1031687937",deleted,-,100,5679.72,19667,558,30.76,1908,1142,259.7,9,24,211.17,0,16693,3276,1810,1494,476,152221,Цена кампании,Минимальная цена,15211082
мж 18-44 - базы Grivina - DILARA - u wanna (скрытые) - обложка,blocked,Бюджет кампании,150,2575.81,12475,160,3.99,257,260,11.15,17,7,130.6,0,964,443,221,130,51,15228703,Авто,-,17972004
NOLA - ж 29- 35 - слушатели - Мохито - Перед рассветом (Remix) (скрытые) - похожие,deleted,-,1000,799.06,3337,58,8.36,122,834,166.2,2,26,246.8,0,3458,315,525,466,44,9724956,7,Минимальная цена,15936312
Руки Вверх - ж 35-54 - слушатели - Jazzdauren - Лаванда (скрытые),deleted,-,3000,6006.91,26184,767,17.39,1217,1167,85.84,28,89,154.16,0,6722,3083,1360,646,240,14030971,Авто,Минимальная цена,18072089
Валерия - ж 24-45 - EMIN - Жизнь игра - похожие,blocked,-,700,352.5,2476,4,0.75,98,24,23.27,3,8,146.11,0,2218,294,215,216,34,7197614,120,Минимальная цена,16980192
Россия - ж 25-44 - EMIN - Жизнь игра - более 7 (скрытые),blocked,-,3000,696.43,4025,147,1.71,705,1142,94.43,29,0,0.04,0,801,530,297,856,376,3383181,Авто,Минимальная цена,17696168
мж 18-34 - базы+подписчики - SAYAN - Закрой мои глаза (скрытые) - обложка,blocked,-,300,895.1,3410,9,1.91,62,168,68.06,2,0,0.41,0,3131,517,1349,721,157,13870940,Авто,Минимальная цена,18933081
Копия ж 19-35 - Serdtse_ne_igrushka - Asammuell - Грустные глаза (скрытые) - базы треки,deleted,-,3000,7758.77,36976,221,17.15,376,740,73.04,8,0,15.29,0,26663,4095,1490,1587,85,3291734,Авто,Минимальная цена,18805975
"ролик 2 - ж 25-34 - слушатели - HAMMALI - Мой дом там, где ты (скрытые)",blocked,-,200,170.54,966,1,0.92,13,72,77.87,0,0,24.14,0,269,37,67,77,23,15283788,Авто,Минимальная цена,18805975
Idris & Leos - Стихи пламени 1 ID:1031501468,deleted,-,Бюджет кампании,7.59,34,0,0.01,16,188,97.75,8,4,102.82,0,1,0,1,1,0,15818182,Цена кампании,-,15210978
"ж 36-45 - более 2 - Turken – Досрочно - базы - Россия, Казахстан, Беларусь (скрытые)",deleted,-,500,5530.89,28073,777,25.43,1962,464,96.94,6,8,130.61,0,23679,3746,1176,1353,238,245881,Авто,Минимальная цена,16864173
Слушатели EMIN,deleted,-,Бюджет кампании,2266.25,12845,545,26.47,639,954,113.5,4,117,563.25,0,9220,1570,1642,2294,482,4546526,Цена кампании,Минимальная цена,15211082
Копия ролик 3 - мж 18-44 - более 3 - Idris & Leos - Я тобой болен (скрытые),deleted,-,600,437.44,3369,9,2.01,50,38,20.25,7,0,2.11,0,645,8,13,22,0,4814714,Авто,Минимальная цена,19258475
Подписчики - SEREBRO - Снег идёт (премьерный),deleted,-,300,944.89,4400,0,1.21,7,1,38.93,0,0,10.94,0,946,43,4,3,0,12928433,Авто,-,15934471
ж 36-45 - более 6 - Turken - Лучше меня (скрытые),deleted,-,2000,856.62,6008,93,1.05,304,367,76.23,23,24,171.99,0,2134,513,590,576,66,3630112,Авто,Минимальная цена,17529525
мж 29-35 - более 4 - Turken - Лучше меня (скрытые),deleted,-,150,1502.58,10230,50,4.19,130,143,84.85,3,3,42.34,0,11041,1150,1313,660,243,295889,Авто,Минимальная цена,18072243
ЛСП 8+,deleted,-,1000,183.62,930,4,0.99,19,11,14.79,5,1,14.0,0,337,97,70,89,0,10068049,Цена кампании,Минимальная цена,15211086
Стас 8+_мж 30-55_Слушатели_Стас Михайлов_Летай_ЦД (музыка),blocked,-,1000,56.35,347,0,0.36,30,6,39.34,3,1,76.58,0,1210,383,149,42,2,14643860,Цена кампании,Минимальная цена,15779672
мж 18-44 - базы Serebro - DILARA - u wanna (скрытые) - обложка,blocked,-,300,0.63,3,0,1.77,1,1,14.13,1,0,0.83,0,1,5,7,18,1,4882775,Авто,-,19078001
ж 35-44 (2) - подписчики - Сателлит - Под бой курантов (скрытые),deleted,-,5000,1537.39,8497,27,8.28,52,16,29.28,2,33,200.85,0,3061,219,48,10,0,9933879,Авто,Минимальная цена,15777935
Подписчики С. Михайлов (пост-сниппет),deleted,-,-,17.68,98,2,0.31,164,6,6.22,11,63,269.65,0,364,34,12,5,0,7301583,Авто,Минимальная цена,15211092
ж 36-45 - подписчики - EMIN - Жизнь игра (скрытые),deleted,-,300,12.36,88,11,3.41,84,283,62.28,0,81,271.09,0,1287,49,127,146,3,874983,9,Минимальная цена,16975489
DAKENA_Спишь?_ЦД_AURANA,deleted,-,1000,527.88,1366,36,1.11,264,1240,71.54,13,66,345.94,0,1316,459,337,606,88,13488708,Авто,Минимальная цена,15211092
м 19-35 - базы (позитив) - Марат Альборов - Другой не надо (скрытые),deleted,-,4000,67.96,407,15,6.0,63,40,114.74,1,0,8.23,0,759,325,616,629,55,1643767,Авто,-,17529525
мж 35-45 - подписчики - Эллаи - Парадокс  (скрытые),deleted,-,1000,170.15,560,19,7.43,33,313,73.45,3,18,191.94,0,70,50,48,142,1,16372955,Авто,-,17070532
Idris & Leos - Стихи пламени 10 ID:1031501468,deleted,-,Бюджет кампании,25.66,176,4,0.3,119,12,27.48,0,102,281.34,0,150,98,71,96,5,13909677,Цена кампании,Минимальная цена,15406380
ж 24-28 - подписчики - NITI DILA - Манифест (скрытые),deleted,-,600,1007.36,4598,141,2.35,325,820,58.08,7,42,246.34,0,1016,66,163,262,17,1338254,Авто,Минимальная цена,16864173
Лисицын - мж 35-44- Сателлит - Под бой курантов (скрытые),deleted,-,Бюджет кампании,813.24,3634,145,12.02,640,85,69.99,1,50,330.67,0,350,72,23,19,2,5604145,Авто,Минимальная цена,15780869
ж 36-45 - подписчики - EMIN - Жизнь игра (скрытые),blocked,-,1000,6.33,51,0,0.07,2,2,11.4,3,0,0.31,0,1,1,4,7,0,10033474,Цена кампании,-,16980192
База EMIN 3+,blocked,-,1000,1641.7,4980,60,24.67,145,12,108.18,0,0,14.56,0,8910,1051,374,336,51,14405712,Авто,Минимальная цена,19333255
Bahh Tee 2 - мж 18-45 - базы - Виктор Антонов - Крепко обнять (скрытые),blocked,-,1000,325.0,1482,13,0.92,25,46,35.59,3,11,109.94,0,443,147,83,141,75,16342411,Авто,Минимальная цена,18679625
ролик 3 - мж 18-44 - более 9 - Idris & Leos - Я тобой болен (скрытые),deleted,-,10000,12152.62,59855,480,17.75,1012,23,18.49,8,6,68.39,0,31471,6974,3587,2315,319,4995310,Авто,Минимальная цена,19078001
ж 25-54 - слушатели - Jazzdauren - Лаванда (скрытые),blocked,-,500,1979.32,10971,70,11.17,66,156,59.36,1,44,414.66,0,3288,671,513,165,10,5062811,Авто,Целевая цена,18302050
Стас Пьеха (36-45),active,-,1000,3683.19,20269,160,9.34,132,12,8.87,7,192,543.05,0,1770,519,206,164,7,3027984,Авто,Минимальная цена,19333255
ж 36-45 - подписчики - EMIN - Жизнь игра (скрытые),blocked,-,Бюджет кампании,17.12,54,1,0.2,5,54,88.79,1,0,32.95,0,2,2,1,1,0,4186029,Авто,Минимальная цена,17533846
BIFFGUYZ,blocked,-,300,145.14,1008,6,1.04,14,97,65.36,2,5,103.55,0,6,0,2,1,0,13141452,Авто,Минимальная цена,16535629
25.11.19_DAKENA_Спишь?_15186981_Бразис_123204271,deleted,-,200,2095.77,11265,223,10.41,533,107,26.74,21,117,462.82,0,3209,368,232,79,2,6149834,Авто,-,15186981
Джоззи - мж 18-44 - подписчики - HOVO - Снег (скрытые),deleted,-,1000,7867.83,34649,123,4.86,203,117,55.77,8,4,44.36,0,2969,970,315,73,8,2129268,Авто,Минимальная цена,15934623
NITI DILA - мж 25-45 -  Сателлит - Под бой курантов (скрытые),deleted,-,100,1455.29,6355,44,7.64,181,14,14.28,1,0,17.4,0,380,59,16,61,0,5456957,Цена кампании,Минимальная цена,15854870
ж 19-35 - Khoroshaya - Asammuell - Грустные глаза (скрытые) - базы треки,blocked,-,-,443.27,1767,5,4.38,7,1,4.28,0,23,160.79,0,2,1,4,3,0,7683053,Авто,-,18072243
"мж 29-35 - слушатели - Bahh Tee - Не плачь, мам (скрытые)",deleted,-,1000,1264.72,4665,3,3.29,45,9,53.35,5,0,2.39,0,12,0,5,1,0,5722815,Авто,Минимальная цена,16980192
Стас Пьеха (36-45),deleted,-,1300,776.92,2421,11,3.26,36,31,22.56,2,807,1430.58,0,6,20,22,10,3,10390596,Авто,Минимальная цена,19333255
Валерия Белецкая - мж 24-50 - МУЗА - На грани (скрытые) слушатели + похожие,deleted,-,3000,6065.67,23993,131,2.5,636,662,51.58,12,8,112.2,0,16958,2430,1755,1709,167,3463215,Авто,Минимальная цена,16724638
Юлианна Караулова - ж 24-45 - EMIN - Жизнь игра - похожие,blocked,-,Бюджет кампании,699.99,3032,11,1.55,357,30,53.7,3,583,1054.85,0,147,37,43,88,82,7682081,Цена кампании,Минимальная цена,17068818
Алан Черкасов - ж 35-44 - слушатели - Сателлит - Не пара (скрытые),deleted,-,2000,22.84,121,4,0.47,12,2,17.15,3,0,29.51,0,7,18,39,210,1,6373671,Авто,Минимальная цена,17543272
Копия ролик 3 - мж 18-44 - позитив - Idris & Leos - Я тобой болен (скрытые),deleted,-,1000,36.12,203,2,0.2,14,376,65.15,10,119,344.18,0,15,6,27,264,5,91045,Авто,Минимальная цена,19246711
Килджо,deleted,-,1000,226.42,1116,3,5.74,13,6,30.7,1,2,77.89,0,23,5,3,3,0,6301145,Авто,Минимальная цена,16151500
Сообщество_EMIN_Не предавай_ЦД,deleted,-,Бюджет кампании,72.64,299,1,2.04,31,8,28.33,0,88,341.18,0,304,93,21,2,0,10019660,Авто,Минимальная цена,15211086
мж 19-23 - The Limba – Винчестер - подписчики - Россия (скрытые),deleted,-,1000,12.25,48,0,0.02,14,14,35.38,4,143,338.55,0,23,10,18,6,0,7579531,Авто,Минимальная цена,16467519
Наталья Подольская,active,-,500,5.09,22,0,0.0,45,51,10.33,20,9,68.73,0,13,1,2,1,0,15072783,Авто,Минимальная цена,19333255
ж 45-54 (2) - подписчики - Сателлит - Под бой курантов (скрытые),deleted,Бюджет кампании,Бюджет кампании,109.52,919,2,0.21,36,130,43.45,2,186,568.41,0,775,33,95,49,2,275282,Авто,-,15780869
Мари Мар - мж 18-44 - Руслан Добрый - Верный друг (скрытые),blocked,-,1000,3959.03,18618,366,10.61,1220,1331,170.49,20,6,80.5,0,19807,2897,1546,912,282,13015578,Авто,Минимальная цена,16013955
KRISMARI - мж 25-50 - МУЗА - На грани (скрытые) слушатели + похожие,deleted,-,2700,6345.84,25382,206,4.0,1201,831,121.12,5,3,105.91,0,24192,1819,2183,2175,555,6304266,Авто,Минимальная цена,16532625
Стас 9+_мж 30-55_Слушатели_Стас Михайлов_Летай_ЦД (музыка),deleted,-,2000,3.67,6,1,1.17,37,1,20.94,6,111,449.25,0,2,3,2,1,0,3765546,Авто,Минимальная цена,15406448
Love is_EMIN_Не предавай_ЦД,deleted,-,100,1.72,3,0,0.37,14,70,21.55,5,403,781.21,0,3,0,2,6,0,1373980,Авто,-,15211092
м 18-44 - слушатели - DILARA - u wanna (скрытые) v3 - фрейм 1,blocked,-,3000,1508.39,7266,60,3.75,405,771,126.53,15,17,159.3,0,5704,318,403,219,56,6908947,Авто,Минимальная цена,18922290
Javani - мж 18-34 - базы - SAYAN - Закрой мои глаза (скрытые) - ролик,deleted,-,Бюджет кампании,1787.85,8036,53,1.24,155,128,42.38,25,83,427.36,0,1034,123,196,142,31,7990799,Авто,-,18679700
EMIN - Тихий океан 5 ID:1031235679,deleted,-,200,11.77,88,0,0.1,26,4,13.27,1,54,232.14,0,27,4,3,1,0,12671708,Авто,Целевая цена,15211079
ж 41-42 - подписчики - Руки Вверх! - Новый год (скрытые),deleted,-,1000,12134.4,53974,764,20.01,1462,766,110.69,13,4,91.48,0,11519,1727,406,523,145,7661891,Цена кампании,-,15779672
Idris & Leos - ж 25-34 - базы - SAYAN - Гордая Remix (скрытые),blocked,-,2000,5468.76,26336,383,14.94,1254,505,77.4,5,3,78.52,0,16632,2676,903,899,52,9832659,Авто,Минимальная цена,17814578
KRISMARI - мж 25-50 - МУЗА - На грани (скрытые) слушатели + похожие,deleted,-,Бюджет кампании,131.13,426,9,2.37,371,38,41.55,1,21,95.91,0,82,14,3,3,0,834443,Авто,Минимальная цена,16464703
Дмитрий Колдун,blocked,-,300,162.84,551,0,0.74,1,4,19.22,1,11,164.46,0,200,2,10,37,2,7109232,Цена кампании,Минимальная цена,19333255
ролик 3 - мж 25-44 - по трекам - Idris & Leos - Я тобой болен (скрытые),blocked,-,500,72.28,252,7,0.95,61,140,14.68,2,39,130.64,0,249,54,10,14,2,14692917,Авто,Минимальная цена,19078293
"мж 19-35 - более 10 - Idris & Leos - SHAMI, Idris & Leos - Ты не одна - базы (скрытые)",deleted,-,1000,275.05,1288,35,3.27,74,1,15.33,1,50,199.15,0,65,21,89,40,6,4256555,Авто,Минимальная цена,17103172
Пиксель - Руки Вверх! - Новый год (скрытые),deleted,-,300,129.72,952,14,0.17,711,140,34.28,24,228,855.68,0,534,109,224,276,13,11918836,Цена кампании,Минимальная цена,15854870
