campaign_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,campaign_id,advertised_object,target_action,target_price,strategy
C_0141,deleted,10000,Бюджет группы,15398.54,240928,4824,8.32,4315,2176,192.27,8,0,1.75,0,78906,16386,12010,8158,5246,C_0141,Музыка,Старт прослушиваний,97,Минимальная цена
C_0142,deleted,Бюджет группы,Бюджет группы,674.3,26477,1040,5.26,1515,1451,53.61,22,0,48.24,0,42051,8991,4669,5793,2739,C_0142,Музыка,Старт прослушиваний,Цена группы,-
C_0143,blocked,Бюджет группы,8000,207.62,30422,283,1.78,321,327,11.98,32,0,0.01,4,4056,924,251,35,185,C_0143,Музыка,Старт прослушиваний,Цена группы,-
C_0144,deleted,Бюджет группы,39166,6748.47,51312,1619,13.19,558,304,85.83,10,3,6145.07,0,25218,3411,2830,5424,1629,C_0144,Музыка,Показы рекламы,Цена группы,-
C_0145,blocked,Бюджет группы,Бюджет группы,19373.69,134080,3491,18.25,1667,139,12.92,1,77,12287.56,0,105014,16864,7731,11842,5038,C_0145,Музыка,Старт прослушиваний,Цена группы,-
C_0146,deleted,Бюджет группы,10000,6746.99,122458,5158,32.19,597,234,37.77,1,41,11262.28,0,131782,26515,11714,10353,4599,C_0146,Музыка,Старт прослушиваний,Цена группы,-
C_0147,deleted,-,Бюджет группы,618.71,5454,354,1.44,1414,1162,43.1,32,0,30.03,0,10502,2903,830,3311,475,C_0147,Музыка,Старт прослушиваний,Цена группы,Минимальная цена
C_0148,blocked,Бюджет группы,Бюджет группы,6535.2,111109,2173,9.07,1307,289,31.2,12,54,13376.48,0,77256,10892,6952,7359,4597,C_0148,Музыка,Старт прослушиваний,Авто,Целевая цена
C_0149,deleted,Бюджет группы,Бюджет группы,6.2,4521,26,0.59,29,99,0.18,19,0,0.01,0,2178,444,101,49,73,C_0149,Сообщество и профиль Вконтакте,Старт прослушиваний,100,Предельная цена
C_0150,blocked,Бюджет группы,1000,109564.05,324404,8559,32.94,2233,644,41.73,1,14,7022.36,0,266361,49330,16899,32646,5915,C_0150,Музыка,Старт прослушиваний,Цена группы,-
C_0151,deleted,-,Бюджет группы,0.14,235,2,0.2,1,3,0.01,1,0,22.12,0,131,31,2,1,0,C_0151,Музыка,Старт прослушиваний,97,-
C_0152,deleted,Бюджет группы,Бюджет группы,21.14,3018,349,0.63,865,346,0.32,6,2,7569.9,0,135,71,99,85,78,C_0152,Музыка,Старт прослушиваний,Цена группы,-
C_0153,deleted,Бюджет группы,Бюджет группы,16657.41,131104,5058,7.79,2219,1367,17.93,21,0,534.72,0,174423,35159,14116,12946,5084,C_0153,Музыка,Старт прослушиваний,Авто,-
C_0154,deleted,Бюджет группы,Бюджет группы,932.29,10322,255,4.39,73,97,85.96,1,55,12430.38,0,3158,672,119,55,49,C_0154,"Пост, видео, клип, статья",Старт прослушиваний,100,Минимальная цена
C_0155,deleted,Бюджет группы,Бюджет группы,33303.45,221923,5783,5.79,7917,2256,109.86,71,3,4772.46,0,79351,24387,6175,5064,3696,C_0155,Музыка,Старт прослушиваний,Цена группы,-
C_0156,deleted,8750,Бюджет группы,112906.3,449609,14085,50.52,6781,1146,417.01,14,11,6948.94,0,156743,30821,12887,30707,6687,C_0156,Музыка,Старт прослушиваний,Цена группы,-
C_0157,deleted,Бюджет группы,Бюджет группы,2047.19,14426,284,6.2,274,110,22.49,1,0,0.65,0,15132,2557,454,440,77,C_0157,Музыка,Старт прослушиваний,Цена группы,-
C_0158,deleted,-,Бюджет группы,0.0,123,2,0.02,4,52,0.12,3,0,35.63,0,1,0,1,0,0,C_0158,Музыка,Продвижение поста,Цена группы,-
C_0159,deleted,Бюджет группы,Бюджет группы,14402.89,91394,3480,9.39,2513,550,37.14,2,0,644.1,0,95577,20492,6108,17890,1934,C_0159,Музыка,Старт прослушиваний,Цена группы,-
C_0160,deleted,-,Бюджет группы,0.01,406,15,0.04,9,10,0.67,3,0,693.34,0,269,34,26,22,23,C_0160,Музыка,Старт прослушиваний,Авто,-
C_0161,deleted,Бюджет группы,Бюджет группы,8395.75,160521,4397,4.15,8442,1574,123.26,88,240,14468.82,0,7179,1838,1066,1062,1153,C_0161,Музыка,Показы рекламы,Авто,Целевая цена
C_0162,deleted,-,Бюджет группы,86.0,17140,529,1.74,1224,107,49.51,2,16,11529.11,0,1071,314,119,222,181,C_0162,Музыка,Старт прослушиваний,Авто,-
C_0163,deleted,Бюджет группы,41666,6.65,4114,56,0.29,412,103,24.39,1,0,0.21,0,302,113,52,36,65,C_0163,Музыка,Старт прослушиваний,Цена группы,-
C_0164,deleted,Бюджет группы,Бюджет группы,0.05,108,2,0.03,19,80,1.2,10,0,0.53,0,0,0,1,0,0,C_0164,Музыка,Старт прослушиваний,Цена группы,-
C_0165,deleted,Бюджет группы,Бюджет группы,12602.14,132397,4191,0.64,1760,2752,18.86,45,105,8756.67,0,106597,32555,14937,5845,3712,C_0165,Сообщество и профиль Вконтакте,Старт прослушиваний,Цена группы,-
C_0166,deleted,Бюджет группы,2000,109535.86,367220,12255,31.51,6638,1653,178.15,3,0,522.05,0,237793,64128,20603,26193,7579,C_0166,Музыка,Старт прослушиваний,Цена группы,-
C_0167,deleted,Бюджет группы,Бюджет группы,1355.38,60974,1571,0.69,3444,886,9.09,117,0,0.12,0,12325,3737,2090,329,977,C_0167,Музыка,Старт прослушиваний,Цена группы,-
C_0168,deleted,-,Бюджет группы,1861.92,52512,1612,10.03,2019,439,176.88,1,0,0.03,0,20269,4759,1495,1652,2448,C_0168,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,Минимальная цена
C_0169,blocked,Бюджет группы,5000,2906.6,47974,728,2.02,1661,1438,13.04,65,0,112.62,0,41516,8256,3866,4030,1285,C_0169,Музыка,Продвижение поста,Цена группы,-
C_0170,deleted,Бюджет группы,Бюджет группы,15172.33,146831,5368,5.68,1958,1375,17.65,74,0,0.01,0,108520,28365,5611,7654,2996,C_0170,Музыка,Старт прослушиваний,Цена группы,-
C_0171,deleted,Бюджет группы,Бюджет группы,45689.86,258911,5153,12.5,1537,1391,72.08,15,3,5186.47,0,79419,20968,4654,2148,1905,C_0171,Музыка,Старт прослушиваний,Цена группы,-
C_0172,deleted,Бюджет группы,Бюджет группы,14717.32,98355,6335,7.03,4537,1141,40.93,5,0,4452.61,0,51715,11976,3528,5275,2916,C_0172,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0173,deleted,Бюджет группы,-,323.86,12715,322,7.92,158,49,91.81,2,0,62.64,0,4923,771,71,211,109,C_0173,"Пост, видео, клип, статья",Старт прослушиваний,12,-
C_0174,deleted,Бюджет группы,Бюджет группы,1359.28,24538,213,0.77,1972,844,23.38,41,0,0.01,0,843,494,253,139,86,C_0174,Музыка,Старт прослушиваний,Цена группы,-
C_0175,deleted,Бюджет группы,Бюджет группы,14245.38,118877,8921,16.28,8434,2342,148.67,28,2,2626.16,0,46316,10306,1658,1841,1097,C_0175,Музыка,Старт прослушиваний,Цена группы,-
C_0176,deleted,Бюджет группы,Бюджет группы,0.68,738,47,1.17,180,301,7.94,2,0,5.37,0,2445,348,122,28,35,C_0176,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,Предельная цена
C_0177,blocked,-,Бюджет группы,10013.06,114909,4813,3.56,3527,920,20.89,31,0,1.95,0,31624,10325,2431,4432,2301,C_0177,Музыка,Старт прослушиваний,Цена группы,-
C_0178,deleted,Бюджет группы,Бюджет группы,29.15,8546,175,2.55,107,55,7.65,2,145,7469.56,6,955,117,47,8,22,C_0178,"Пост, видео, клип, статья",Старт прослушиваний,Авто,Минимальная цена
C_0179,deleted,10000,Бюджет группы,22.8,4946,344,1.81,805,162,26.28,1,0,1095.6,0,445,334,84,117,313,C_0179,Музыка,Старт прослушиваний,Авто,Целевая цена
C_0180,deleted,Бюджет группы,Бюджет группы,142205.54,531657,15033,14.51,8779,2633,41.67,32,0,377.42,0,215348,46754,18026,16025,6523,C_0180,Музыка,Старт прослушиваний,Цена группы,-
C_0181,blocked,Бюджет группы,Бюджет группы,195.37,2427,29,11.77,3,2,23.58,1,0,448.26,0,6798,610,51,80,14,C_0181,Музыка,Старт прослушиваний,Цена группы,-
C_0182,active,-,Бюджет группы,1810.83,97955,2077,5.09,686,817,45.49,29,0,5.91,0,55746,8454,2453,1242,991,C_0182,Музыка,Показы рекламы,150,-
C_0183,blocked,-,Бюджет группы,3.19,4134,52,0.22,253,185,9.26,1,0,0.1,0,2238,591,245,17,80,C_0183,Музыка,Показы рекламы,Цена группы,-
C_0184,deleted,Бюджет группы,Бюджет группы,1111.62,27693,1108,6.83,276,257,4.69,1,0,916.37,0,328,113,28,156,48,C_0184,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0185,deleted,Бюджет группы,Бюджет группы,85819.81,316776,10382,38.6,7446,2974,519.93,8,0,536.4,0,166990,28719,11151,18725,4687,C_0185,Музыка,Старт прослушиваний,Цена группы,-
C_0186,deleted,-,Бюджет группы,7516.36,168847,7251,17.55,5056,1382,149.15,15,22,2948.99,0,29322,6394,2825,4844,2906,C_0186,Музыка,Старт прослушиваний,Цена группы,-
C_0187,blocked,Бюджет группы,Бюджет группы,34.96,7140,25,0.87,17,318,6.78,2,0,1.94,0,717,59,20,2,8,C_0187,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0188,deleted,Бюджет группы,41666,2.01,2365,203,0.13,2220,262,72.33,2,146,13016.69,0,846,274,65,55,14,C_0188,Музыка,Старт прослушиваний,Цена группы,Минимальная цена
C_0189,deleted,Бюджет группы,Бюджет группы,30.02,2016,15,3.8,1,18,0.12,1,0,1135.07,0,167,19,6,5,4,C_0189,Музыка,Старт прослушиваний,Цена группы,-
C_0190,deleted,Бюджет группы,-,31.13,1546,9,0.68,417,94,29.86,1,0,182.08,0,73,41,8,20,12,C_0190,Музыка,Старт прослушиваний,Цена группы,-
C_0191,deleted,Бюджет группы,Бюджет группы,51028.0,256029,15658,27.56,11644,2243,259.17,16,165,11567.08,0,166320,47518,16923,21053,5678,C_0191,Музыка,Старт прослушиваний,Цена группы,-
C_0192,deleted,Бюджет группы,-,0.01,198,1,0.35,1,1,0.14,1,0,833.18,0,0,0,1,0,0,C_0192,Музыка,Старт прослушиваний,Цена группы,-
C_0193,deleted,Бюджет группы,Бюджет группы,33745.89,169040,6646,15.32,2036,267,29.05,32,379,13389.31,0,82300,17648,6201,18337,5708,C_0193,Музыка,Старт прослушиваний,Цена группы,-
C_0194,deleted,Бюджет группы,Бюджет группы,12220.69,163794,7184,26.6,4111,1085,143.0,3,0,6292.93,0,120677,20766,10069,8690,3862,C_0194,Музыка,Старт прослушиваний,Цена группы,-
C_0195,blocked,Бюджет группы,Бюджет группы,43193.56,264659,9274,13.65,7089,1872,63.74,18,0,17.6,0,159798,28793,10624,8671,6335,C_0195,Музыка,Старт прослушиваний,Цена группы,-
C_0196,deleted,Бюджет группы,10000,0.01,84,9,0.03,1034,210,39.1,1,0,30.97,0,0,0,2,2,5,C_0196,Сообщество и профиль Вконтакте,Старт прослушиваний,Цена группы,-
C_0197,deleted,Бюджет группы,Бюджет группы,879.13,8428,235,0.8,1422,760,17.52,1,2,1653.54,0,1515,469,301,354,103,C_0197,Музыка,Показы рекламы,100,-
C_0198,deleted,Бюджет группы,Бюджет группы,75032.65,226902,8704,19.63,7196,1681,137.26,44,0,202.94,0,86618,26742,12545,12973,5928,C_0198,Музыка,Старт прослушиваний,Цена группы,-
C_0199,deleted,Бюджет группы,Бюджет группы,22141.02,205646,4042,10.25,1781,610,1.85,3,8,2123.74,0,95314,18592,10197,10784,4954,C_0199,Музыка,Показы рекламы,100,-
C_0200,deleted,Бюджет группы,Бюджет группы,0.01,20,2,2.36,1,1,0.17,1,0,614.22,0,1,0,1,0,0,C_0200,Сообщество и профиль Вконтакте,Показы рекламы,Цена группы,-
C_0201,deleted,-,Бюджет группы,511.26,54414,2208,0.89,4025,861,31.62,14,0,296.51,0,5804,1413,762,172,385,C_0201,Музыка,Старт прослушиваний,Цена группы,Целевая цена
C_0202,deleted,-,Бюджет группы,4230.51,45412,3630,4.11,2059,729,4.44,11,0,4.17,0,77649,21093,3503,2488,1109,C_0202,Музыка,Старт прослушиваний,Цена группы,-
C_0203,deleted,Бюджет группы,3500,21834.11,96825,2812,7.01,3083,610,43.86,24,0,0.37,0,33425,14479,3560,6597,1158,C_0203,Музыка,Старт прослушиваний,Авто,Целевая цена
C_0204,deleted,10000,Бюджет группы,33.97,3322,33,2.83,97,57,52.11,1,0,0.03,0,4468,1178,304,182,246,C_0204,Музыка,Старт прослушиваний,Цена группы,Минимальная цена
C_0205,deleted,Бюджет группы,Бюджет группы,9558.54,120499,3122,3.54,1330,362,0.42,38,0,1185.44,0,17133,7066,1899,1287,729,C_0205,Музыка,Старт прослушиваний,Цена группы,-
C_0206,deleted,Бюджет группы,Бюджет группы,53.2,33585,1031,0.04,2392,2754,13.68,56,0,0.82,0,171,70,51,55,249,C_0206,Музыка,Старт прослушиваний,Авто,Целевая цена
